id,value,name,isParent
2738,431124,道县,False
2740,431125,江永县,False
2742,431126,宁远县,False
2744,431127,蓝山县,False
2746,431128,新田县,False
1629,370300,淄博市本级,False
1631,370302,淄川区,False
1633,370303,张店区,False
1635,370304,博山区,False
1637,370305,临淄区,False
1639,370306,周村区,False
1641,370321,桓台县,False
1643,370322,高青县,False
1645,370323,沂源县,False
2701,431000,郴州市本级,False
2703,431002,北湖区,False
2705,431003,苏仙区,False
2707,431021,桂阳县,False
2709,431022,宜章县,False
2711,431023,永兴县,False
2713,431024,嘉禾县,False
2715,431025,临武县,False
2717,431026,汝城县,False
2719,431027,桂东县,False
2721,431028,安仁县,False
2723,431081,资兴市,False
2686,430900,益阳市本级,False
2688,430902,资阳区,False
2690,430903,赫山区,False
2692,430921,南县,False
2694,430922,桃江县,False
2696,430923,安化县,False
2698,430981,沅江市,False
2675,430800,张家界市本级,False
2677,430802,永定区,False
2679,430811,武陵源区,False
2681,430821,慈利县,False
2683,430822,桑植县,False
2748,431129,江华瑶族自治县,False
2566,430300,湘潭市本级,False
2568,430302,雨湖区,False
2570,430304,岳塘区,False
2572,430321,湘潭县,False
2574,430381,湘乡市,False
2576,430382,韶山市,False
2633,430600,岳阳市本级,False
2635,430602,岳阳楼区,False
2637,430603,云溪区,False
2639,430611,君山区,False
2641,430621,岳阳县,False
2643,430623,华容县,False
2645,430624,湘阴县,False
2647,430626,平江县,False
2649,430681,汨罗市,False
2651,430682,临湘市,False
2606,430500,邵阳市本级,False
2608,430502,双清区,False
2610,430503,大祥区,False
2612,430511,北塔区,False
2614,430521,邵东县,False
2616,430522,新邵县,False
2618,430523,邵阳县,False
2620,430524,隆回县,False
2622,430525,洞口县,False
2624,430527,绥宁县,False
2626,430528,新宁县,False
2628,430529,城步苗族自治县,False
2630,430581,武冈市,False
2579,430400,衡阳市本级,False
2581,430405,珠晖区,False
2583,430406,雁峰区,False
2585,430407,石鼓区,False
2587,430408,蒸湘区,False
2589,430412,南岳区,False
2591,430421,衡阳县,False
2593,430422,衡南县,False
2595,430423,衡山县,False
2597,430424,衡东县,False
2599,430426,祁东县,False
2601,430481,耒阳市,False
2603,430482,常宁市,False
2524,430100,长沙市本级,False
2526,430102,芙蓉区,False
2528,430103,天心区,False
2530,430104,岳麓区,False
2532,430105,开福区,False
2534,430111,雨花区,False
2536,430121,长沙县,False
2538,430122,望城县,False
2540,430124,宁乡县,False
2542,430181,浏阳市,False
2545,430200,株洲市本级,False
2547,430202,荷塘区,False
2549,430203,芦淞区,False
2551,430204,石峰区,False
2553,430211,天元区,False
2555,430221,株洲县,False
2557,430223,攸县,False
2559,430224,茶陵县,False
2561,430225,炎陵县,False
2563,430281,醴陵市,False
2654,430700,常德市本级,False
2656,430702,武陵区,False
2658,430703,鼎城区,False
2660,430721,安乡县,False
2662,430722,汉寿县,False
2664,430723,澧县,False
2666,430724,临澧县,False
2668,430725,桃源县,False
2670,430726,石门县,False
2672,430781,津市市,False
7260,422800,恩施土家族苗族自治州本级,False
2497,422801,恩施市,False
2499,422802,利川市,False
2501,422822,建始县,False
2503,422823,巴东县,False
2505,422825,宣恩县,False
2507,422826,咸丰县,False
2509,422827,来凤县,False
2511,422828,鹤峰县,False
2490,421300,随州市本级,False
2492,421302,曾都区,False
7980,421321,随县,False
2494,421381,广水市,False
2452,421100,黄冈市本级,False
2454,421102,黄州区,False
2456,421121,团风县,False
2458,421122,红安县,False
2460,421123,罗田县,False
2462,421124,英山县,False
2433,421000,荆州市本级,False
2435,421002,沙市区,False
2437,421003,荆州区,False
2439,421022,公安县,False
2441,421023,监利县,False
2443,421024,江陵县,False
2445,421081,石首市,False
2447,421083,洪湖市,False
2449,421087,松滋市,False
2475,421200,咸宁市本级,False
2477,421202,咸安区,False
2479,421221,嘉鱼县,False
2481,421222,通城县,False
2483,421223,崇阳县,False
2485,421224,通山县,False
2487,421281,赤壁市,False
2464,421125,浠水县,False
2466,421126,蕲春县,False
2468,421127,黄梅县,False
2470,421181,麻城市,False
2472,421182,武穴市,False
2416,420900,孝感市本级,False
2418,420902,孝南区,False
2420,420921,孝昌县,False
2422,420922,大悟县,False
2424,420923,云梦县,False
2426,420981,应城市,False
2428,420982,安陆市,False
2430,420984,汉川市,False
2403,420800,荆门市本级,False
2405,420802,东宝区,False
2407,420804,掇刀区,False
2409,420821,京山县,False
2411,420822,沙洋县,False
2413,420881,钟祥市,False
2394,420700,鄂州市本级,False
2396,420702,梁子湖区,False
2398,420703,华容区,False
2400,420704,鄂城区,False
2373,420600,襄樊市本级,False
2375,420602,襄城区,False
2377,420606,樊城区,False
2379,420607,襄阳区,False
2381,420624,南漳县,False
2383,420625,谷城县,False
2385,420626,保康县,False
2387,420682,老河口市,False
2389,420683,枣阳市,False
2391,420684,宜城市,False
2344,420500,宜昌市本级,False
2346,420502,西陵区,False
2348,420503,伍家岗区,False
2350,420504,点军区,False
2352,420505,猇亭区,False
2354,420506,夷陵区,False
2356,420525,远安县,False
2358,420526,兴山县,False
2360,420527,秭归县,False
2362,420528,长阳土家族自治县,False
2364,420529,五峰土家族自治县,False
2366,420581,宜都市,False
2368,420582,当阳市,False
2370,420583,枝江市,False
3097,445300,云浮市本级,False
3099,445302,云城区,False
3101,445321,新兴县,False
3103,445322,郁南县,False
3105,445323,云安县,False
3107,445381,罗定市,False
3084,445200,揭阳市本级,False
3086,445202,榕城区,False
3088,445221,揭东县,False
3090,445222,揭西县,False
3092,445224,惠来县,False
3094,445281,普宁市,False
3075,445100,潮州市本级,False
3077,445102,湘桥区,False
3079,445121,潮安县,False
3081,445122,饶平县,False
7124,442000,中山市本级,False
7122,441900,东莞市本级,False
2281,420100,武汉市本级,False
2283,420102,江岸区,False
2285,420103,江汉区,False
2287,420104,硚口区,False
2289,420105,汉阳区,False
2291,420106,武昌区,False
2293,420107,青山区,False
2295,420111,洪山区,False
2297,420112,东西湖区,False
2299,420113,汉南区,False
2301,420114,蔡甸区,False
2303,420115,江夏区,False
2305,420116,黄陂区,False
2307,420117,新洲区,False
2325,420300,十堰市本级,False
2327,420302,茅箭区,False
2329,420303,张湾区,False
2331,420321,郧县,False
2333,420322,郧西县,False
2335,420323,竹山县,False
2337,420324,竹溪县,False
2339,420325,房县,False
2341,420381,丹江口市,False
2310,420200,黄石市本级,False
2312,420202,黄石港区,False
2314,420203,西塞山区,False
2316,420204,下陆区,False
2318,420205,铁山区,False
2320,420222,阳新县,False
2322,420281,大冶市,False
2998,441400,梅州市本级,False
3000,441402,梅江区,False
3002,441421,梅县,False
3004,441422,大埔县,False
3006,441423,丰顺县,False
3008,441424,五华县,False
3010,441426,平远县,False
3012,441427,蕉岭县,False
3014,441481,兴宁市,False
2966,441200,肇庆市本级,False
2968,441202,端州区,False
2970,441203,鼎湖区,False
2972,441223,广宁县,False
2974,441224,怀集县,False
2976,441225,封开县,False
2978,441226,德庆县,False
2980,441283,高要市,False
2982,441284,四会市,False
3028,441600,河源市本级,False
3030,441602,源城区,False
3032,441621,紫金县,False
3034,441622,龙川县,False
3036,441623,连平县,False
3038,441624,和平县,False
3040,441625,东源县,False
3017,441500,汕尾市本级,False
3019,441502,城区,False
3021,441521,海丰县,False
3023,441523,陆河县,False
3025,441581,陆丰市,False
2951,440900,茂名市本级,False
2953,440902,茂南区,False
2955,440903,茂港区,False
2957,440923,电白县,False
2959,440981,高州市,False
2961,440982,化州市,False
2963,440983,信宜市,False
2985,441300,惠州市本级,False
2987,441302,惠城区,False
2989,441303,惠阳区,False
2991,441322,博罗县,False
2993,441323,惠东县,False
2995,441324,龙门县,False
3043,441700,阳江市本级,False
3045,441702,江城区,False
3047,441721,阳西县,False
3049,441723,阳东县,False
3051,441781,阳春市,False
3054,441800,清远市本级,False
3056,441802,清城区,False
3058,441821,佛冈县,False
3060,441823,阳山县,False
3062,441825,连山壮族瑶族自治县,False
3064,441826,连南瑶族自治县,False
3066,441827,清新县,False
3068,441881,英德市,False
3070,441882,连州市,False
2874,440400,珠海市本级,False
2876,440402,香洲区,False
2878,440403,斗门区,False
2880,440404,金湾区,False
2913,440700,江门市本级,False
2915,440703,蓬江区,False
2917,440704,江海区,False
2919,440705,新会区,False
2921,440781,台山市,False
2923,440783,开平市,False
2925,440784,鹤山市,False
2927,440785,恩平市,False
2836,440200,韶关市本级,False
2838,440203,武江区,False
2840,440204,浈江区,False
2842,440205,曲江区,False
2844,440222,始兴县,False
2846,440224,仁化县,False
2848,440229,翁源县,False
2850,440232,乳源瑶族自治县,False
2852,440233,新丰县,False
2854,440281,乐昌市,False
2856,440282,南雄市,False
2930,440800,湛江市本级,False
2932,440802,赤坎区,False
2934,440803,霞山区,False
2936,440804,坡头区,False
2938,440811,麻章区,False
2940,440823,遂溪县,False
2942,440825,徐闻县,False
2944,440881,廉江市,False
2946,440882,雷州市,False
2948,440883,吴川市,False
2859,440300,深圳市本级,False
2861,440303,罗湖区,False
2863,440304,福田区,False
2865,440305,南山区,False
2867,440306,宝安区,False
2869,440307,龙岗区,False
2871,440308,盐田区,False
2883,440500,汕头市本级,False
2885,440507,龙湖区,False
2887,440511,金平区,False
2889,440512,濠江区,False
2891,440513,潮阳区,False
2893,440514,潮南区,False
2895,440515,澄海区,False
2897,440523,南澳县,False
2900,440600,佛山市本级,False
2902,440604,禅城区,False
2904,440605,南海区,False
2906,440606,顺德区,False
2908,440607,三水区,False
2910,440608,高明区,False
2809,440100,广州市本级,False
2811,440103,荔湾区,False
2813,440104,越秀区,False
2815,440105,海珠区,False
2817,440106,天河区,False
2819,440111,白云区,False
2821,440112,黄埔区,False
2823,440113,番禺区,False
2825,440114,花都区,False
2827,440115,南沙区,False
2829,440116,萝岗区,False
2831,440183,增城市,False
2833,440184,从化市,False
2234,411600,周口市本级,False
2236,411602,川汇区,False
2238,411621,扶沟县,False
2240,411622,西华县,False
2242,411623,商水县,False
2244,411624,沈丘县,False
2246,411625,郸城县,False
2248,411626,淮阳县,False
2250,411627,太康县,False
2252,411628,鹿邑县,False
2254,411681,项城市,False
2211,411500,信阳市本级,False
2213,411502,浉河区,False
2215,411503,平桥区,False
2217,411521,罗山县,False
2219,411522,光山县,False
2221,411523,新县,False
2223,411524,商城县,False
2225,411525,固始县,False
2227,411526,潢川县,False
2229,411527,淮滨县,False
2231,411528,息县,False
2190,411400,商丘市本级,False
2192,411402,梁园区,False
2194,411403,睢阳区,False
2196,411421,民权县,False
2198,411422,睢县,False
2200,411423,宁陵县,False
2202,411424,柘城县,False
2204,411425,虞城县,False
2206,411426,夏邑县,False
2208,411481,永城市,False
2103,410900,濮阳市本级,False
2105,410902,华龙区,False
2107,410922,清丰县,False
2109,410923,南乐县,False
2111,410926,范县,False
2113,410927,台前县,False
2115,410928,濮阳县,False
2161,411300,南阳市本级,False
2163,411302,宛城区,False
2165,411303,卧龙区,False
2167,411321,南召县,False
2169,411322,方城县,False
2171,411323,西峡县,False
2173,411324,镇平县,False
2175,411325,内乡县,False
2177,411326,淅川县,False
2179,411327,社旗县,False
2181,411328,唐河县,False
2183,411329,新野县,False
2185,411330,桐柏县,False
2187,411381,邓州市,False
2146,411200,三门峡市本级,False
2148,411202,湖滨区,False
2150,411221,渑池县,False
2152,411222,陕县,False
2154,411224,卢氏县,False
2156,411281,义马市,False
2158,411282,灵宝市,False
2133,411100,漯河市本级,False
2135,411102,源汇区,False
2137,411103,郾城区,False
2139,411104,召陵区,False
2141,411121,舞阳县,False
2143,411122,临颍县,False
2118,411000,许昌市本级,False
2120,411002,魏都区,False
2122,411023,许昌县,False
2124,411024,鄢陵县,False
2126,411025,襄城县,False
2128,411081,禹州市,False
2130,411082,长葛市,False
2078,410800,焦作市本级,False
2080,410802,解放区,False
2082,410803,中站区,False
2084,410804,马村区,False
2086,410811,山阳区,False
2088,410821,修武县,False
2090,410822,博爱县,False
2092,410823,武陟县,False
2094,410825,温县,False
2096,410881,济源市,False
2098,410882,沁阳市,False
2100,410883,孟州市,False
2051,410700,新乡市本级,False
2053,410702,红旗区,False
2055,410703,卫滨区,False
2057,410704,凤泉区,False
2059,410711,牧野区,False
2061,410721,新乡县,False
2063,410724,获嘉县,False
2065,410725,原阳县,False
2067,410726,延津县,False
2069,410727,封丘县,False
2071,410728,长垣县,False
2073,410781,卫辉市,False
2075,410782,辉县市,False
2038,410600,鹤壁市本级,False
2040,410602,鹤山区,False
2042,410603,山城区,False
2044,410611,淇滨区,False
2046,410621,浚县,False
2048,410622,淇县,False
1994,410400,平顶山市本级,False
1996,410402,新华区,False
1998,410403,卫东区,False
2000,410404,石龙区,False
2002,410411,湛河区,False
2004,410421,宝丰县,False
2006,410422,叶县,False
2008,410423,鲁山县,False
2010,410425,郏县,False
2012,410481,舞钢市,False
2017,410500,安阳市本级,False
2019,410502,文峰区,False
2021,410503,北关区,False
2023,410505,殷都区,False
2025,410506,龙安区,False
2027,410522,安阳县,False
2029,410523,汤阴县,False
2031,410526,滑县,False
2014,410482,汝州市,False
2033,410527,内黄县,False
2035,410581,林州市,False
1938,410200,开封市本级,False
1940,410202,龙亭区,False
1942,410203,顺河回族区,False
1944,410204,鼓楼区,False
1946,410205,禹王台区,False
1948,410211,金明区,False
1950,410221,杞县,False
1952,410222,通许县,False
1954,410223,尉氏县,False
1956,410224,开封县,False
1958,410225,兰考县,False
1961,410300,洛阳市本级,False
1963,410302,老城区,False
1965,410303,西工区,False
1967,410304,瀍河回族区,False
1969,410305,涧西区,False
1971,410306,吉利区,False
1973,410311,洛龙区,False
1975,410322,孟津县,False
1977,410323,新安县,False
1979,410324,栾川县,False
1981,410325,嵩县,False
1983,410326,汝阳县,False
1985,410327,宜阳县,False
1911,410100,郑州市本级,False
1913,410102,中原区,False
1915,410103,二七区,False
1917,410104,管城回族区,False
1919,410105,金水区,False
1921,410106,上街区,False
1923,410108,惠济区,False
1925,410122,中牟县,False
1927,410181,巩义市,False
1929,410182,荥阳市,False
1931,410183,新密市,False
1933,410184,新郑市,False
1935,410185,登封市,False
3261,450900,玉林市本级,False
3263,450902,玉州区,False
3265,450921,容县,False
3267,450922,陆川县,False
3269,450923,博白县,False
3271,450924,兴业县,False
3273,450981,北流市,False
3248,450800,贵港市本级,False
3250,450802,港北区,False
3252,450803,港南区,False
3254,450804,覃塘区,False
3256,450821,平南县,False
3258,450881,桂平市,False
3226,450600,防城港市本级,False
3228,450602,港口区,False
3230,450603,防城区,False
3232,450621,上思县,False
3234,450681,东兴市,False
1987,410328,洛宁县,False
1989,410329,伊川县,False
1991,410381,偃师市,False
3215,450500,北海市本级,False
3217,450502,海城区,False
3219,450503,银海区,False
3221,450512,铁山港区,False
3223,450521,合浦县,False
3237,450700,钦州市本级,False
3239,450702,钦南区,False
3241,450703,钦北区,False
3243,450721,灵山县,False
3245,450722,浦北县,False
3198,450400,梧州市本级,False
3200,450403,万秀区,False
3202,450404,蝶山区,False
3204,450405,长洲区,False
3206,450421,苍梧县,False
3208,450422,藤县,False
3210,450423,蒙山县,False
3212,450481,岑溪市,False
3465,500222,綦江县,False
3467,500223,潼南县,False
3469,500224,铜梁县,False
3471,500225,大足县,False
3473,500226,荣昌县,False
3475,500227,璧山县,False
3477,500228,梁平县,False
3479,500229,城口县,False
3481,500230,丰都县,False
3483,500231,垫江县,False
3485,500232,武隆县,False
3487,500233,忠县,False
3489,500234,开县,False
3491,500235,云阳县,False
3493,500236,奉节县,False
3495,500237,巫山县,False
3497,500238,巫溪县,False
3499,500240,石柱土家族自治县,False
3161,450300,桂林市本级,False
3163,450302,秀峰区,False
3165,450303,叠彩区,False
3167,450304,象山区,False
3169,450305,七星区,False
3171,450311,雁山区,False
3173,450321,阳朔县,False
3175,450322,临桂县,False
3177,450323,灵川县,False
3179,450324,全州县,False
3181,450325,兴安县,False
3183,450326,永福县,False
3185,450327,灌阳县,False
3187,450328,龙胜各族自治县,False
3189,450329,资源县,False
3191,450330,平乐县,False
3193,450331,荔蒲县,False
3195,450332,恭城瑶族自治县,False
3138,450200,柳州市本级,False
3140,450202,城中区,False
3142,450203,鱼峰区,False
3144,450204,柳南区,False
3146,450205,柳北区,False
3148,450221,柳江县,False
3150,450222,柳城县,False
3152,450223,鹿寨县,False
3154,450224,融安县,False
3156,450225,融水苗族自治县,False
3158,450226,三江侗族自治县,False
3111,450100,南宁市本级,False
3113,450102,兴宁区,False
3115,450103,青秀区,False
3117,450105,江南区,False
3119,450107,西乡塘区,False
3121,450108,良庆区,False
3123,450109,邕宁区,False
3125,450122,武鸣县,False
3127,450123,隆安县,False
3129,450124,马山县,False
3131,450125,上林县,False
3133,450126,宾阳县,False
3135,450127,横县,False
3501,500241,秀山土家族苗族自治县,False
3503,500242,酉阳土家族苗族自治县,False
3505,500243,彭水苗族土家族自治县,False
7132,500100,重庆市本级,False
3426,500101,万州区,False
3428,500102,涪陵区,False
3430,500103,渝中区,False
3432,500104,大渡口区,False
3434,500105,江北区,False
3436,500106,沙坪坝区,False
3438,500107,九龙坡区,False
3440,500108,南岸区,False
3442,500109,北碚区,False
3444,500110,万盛区,False
3446,500111,双桥区,False
3448,500112,渝北区,False
3450,500113,巴南区,False
3452,500114,黔江区,False
3454,500115,长寿区,False
7136,513200,阿坝藏族羌族自治州本级,False
3829,513221,汶川县,False
3831,513222,理县,False
3833,513223,茂县,False
3835,513224,松潘县,False
3837,513225,九寨沟县,False
3839,513226,金川县,False
3841,513227,小金县,False
3843,513228,黑水县,False
3845,513229,马尔康县,False
3847,513230,壤塘县,False
3849,513231,阿坝县,False
3851,513232,若尔盖县,False
3853,513233,红原县,False
7256,513300,甘孜藏族自治州本级,False
3856,513321,康定县,False
3858,513322,泸定县,False
3860,513323,丹巴县,False
3862,513324,九龙县,False
3864,513325,雅江县,False
3866,513326,道孚县,False
3868,513327,炉霍县,False
3870,513328,甘孜县,False
3872,513329,新龙县,False
3874,513330,德格县,False
3876,513331,白玉县,False
3878,513332,石渠县,False
3880,513333,色达县,False
3882,513334,理塘县,False
3884,513335,巴塘县,False
3886,513336,乡城县,False
3888,513337,稻城县,False
3456,500116,江津区,False
3458,500117,合川区,False
3460,500118,永川区,False
3462,500119,南川区,False
3807,511900,巴中市本级,False
3809,511902,巴州区,False
3811,511921,通江县,False
3813,511922,南江县,False
3815,511923,平昌县,False
3758,511600,广安市本级,False
3760,511602,广安区,False
3762,511621,岳池县,False
3764,511622,武胜县,False
3766,511623,邻水县,False
3768,511681,华蓥市,False
3890,513338,得荣县,False
3771,511700,达州市本级,False
3773,511702,通川区,False
3775,511721,达县,False
3777,511722,宣汉县,False
3779,511723,开江县,False
3781,511724,大竹县,False
3783,511725,渠县,False
3785,511781,万源市,False
3818,512000,资阳市本级,False
3820,512002,雁江区,False
3822,512021,安岳县,False
3824,512022,乐至县,False
3826,512081,简阳市,False
3788,511800,雅安市本级,False
3790,511802,雨城区,False
3792,511821,名山县,False
3794,511822,荥经县,False
3796,511823,汉源县,False
3798,511824,石棉县,False
3800,511825,天全县,False
3802,511826,芦山县,False
3804,511827,宝兴县,False
3735,511500,宜宾市本级,False
3737,511502,翠屏区,False
3739,511521,宜宾县,False
3741,511522,南溪县,False
3743,511523,江安县,False
3745,511524,长宁县,False
3747,511525,高县,False
3749,511526,珙县,False
3751,511527,筠连县,False
3753,511528,兴文县,False
3755,511529,屏山县,False
3661,511000,内江市本级,False
3663,511002,市中区,False
3665,511011,东兴区,False
3667,511024,威远县,False
3669,511025,资中县,False
3671,511028,隆昌县,False
3699,511300,南充市本级,False
3701,511302,顺庆区,False
3703,511303,高坪区,False
3705,511304,嘉陵区,False
3707,511321,南部县,False
3709,511322,营山县,False
3711,511323,蓬安县,False
3713,511324,仪陇县,False
3715,511325,西充县,False
3717,511381,阆中市,False
3720,511400,眉山市本级,False
3722,511402,东坡区,False
3724,511421,仁寿县,False
3726,511422,彭山县,False
3728,511423,洪雅县,False
3730,511424,丹棱县,False
3732,511425,青神县,False
3674,511100,乐山市本级,False
3676,511102,市中区,False
3678,511111,沙湾区,False
3680,511112,五通桥区,False
3682,511113,金口河区,False
3684,511123,犍为县,False
3686,511124,井研县,False
3688,511126,夹江县,False
3690,511129,沐川县,False
3692,511132,峨边彝族自治县,False
3694,511133,马边彝族自治县,False
3696,511181,峨眉山市,False
3648,510900,遂宁市本级,False
3650,510903,船山区,False
3652,510904,安居区,False
3654,510921,蓬溪县,False
3656,510922,射洪县,False
3658,510923,大英县,False
3631,510800,广元市本级,False
3633,510802,市中区,False
3635,510811,元坝区,False
3637,510812,朝天区,False
3639,510821,旺苍县,False
3641,510822,青川县,False
3643,510823,剑阁县,False
3645,510824,苍溪县,False
3595,510600,德阳市本级,False
3597,510603,旌阳区,False
3599,510623,中江县,False
3601,510626,罗江县,False
3603,510681,广汉市,False
3605,510682,什邡市,False
3607,510683,绵竹市,False
3610,510700,绵阳市本级,False
3612,510703,涪城区,False
3614,510704,游仙区,False
3616,510722,三台县,False
3618,510723,盐亭县,False
3620,510724,安县,False
3622,510725,梓潼县,False
3624,510726,北川羌族自治县,False
3626,510727,平武县,False
3628,510781,江油市,False
3578,510500,泸州市本级,False
3580,510502,江阳区,False
3582,510503,纳溪区,False
3584,510504,龙马潭区,False
3586,510521,泸县,False
3588,510522,合江县,False
3590,510524,叙永县,False
3592,510525,古蔺县,False
3565,510400,攀枝花市本级,False
3567,510402,东区,False
3569,510403,西区,False
3571,510411,仁和区,False
3573,510421,米易县,False
3575,510422,盐边县,False
3550,510300,自贡市本级,False
3552,510302,自流井区,False
3554,510303,贡井区,False
3556,510304,大安区,False
3558,510311,沿滩区,False
3560,510321,荣县,False
3562,510322,富顺县,False
3509,510100,成都市本级,False
3511,510104,锦江区,False
3513,510105,青羊区,False
3515,510106,金牛区,False
3517,510107,武侯区,False
3519,510108,成华区,False
3521,510112,龙泉驿区,False
3523,510113,青白江区,False
3525,510114,新都区,False
3527,510115,温江区,False
3529,510121,金堂县,False
3531,510122,双流县,False
3533,510124,郫县,False
3535,510129,大邑县,False
3537,510131,蒲江县,False
3539,510132,新津县,False
3541,510181,都江堰市,False
3543,510182,彭州市,False
3545,510183,邛崃市,False
3547,510184,崇州市,False
7232,632600,果洛藏族自治州本级,False
5630,632621,玛沁县,False
5634,632622,班玛县,False
5638,632623,甘德县,False
5642,632624,达日县,False
5646,632625,久治县,False
5650,632626,玛多县,False
7230,632500,海南藏族自治州本级,False
5608,632521,共和县,False
5612,632522,同德县,False
5616,632523,贵德县,False
5620,632524,兴海县,False
5624,632525,贵南县,False
7234,632700,玉树藏族自治州本级,False
5656,632721,玉树县,False
5660,632722,杂多县,False
5664,632723,称多县,False
5668,632724,治多县,False
5672,632725,囊谦县,False
5676,632726,曲麻莱县,False
7228,632300,黄南藏族自治州本级,False
5590,632321,同仁县,False
5594,632322,尖扎县,False
5598,632323,泽库县,False
5602,632324,河南蒙古族自治县,False
7226,632200,海北藏族自治州本级,False
5572,632221,门源回族自治县,False
5576,632222,祁连县,False
5580,632223,海晏县,False
5584,632224,刚察县,False
7224,632100,海东地区本级,False
5546,632121,平安县,False
5550,632122,民和回族土族自治县,False
5554,632123,乐都县,False
5558,632126,互助土族自治县,False
5562,632127,化隆回族自治县,False
5566,632128,循化撒拉族自治县,False
7206,542600,林芝地区本级,False
4560,542621,林芝县,False
4563,542622,工布江达县,False
4567,542623,米林县,False
4571,542624,墨脱县,False
4575,542625,波密县,False
4579,542626,察隅县,False
4582,542627,朗县,False
5513,630100,西宁市本级,False
5517,630102,城东区,False
5520,630103,城中区,False
5524,630104,城西区,False
5528,630105,城北区,False
5532,630121,大通回族土族自治县,False
5536,630122,湟中县,False
5540,630123,湟源县,False
7202,542400,那曲地区本级,False
4516,542421,那曲县,False
4518,542422,嘉黎县,False
4520,542423,比如县,False
4522,542424,聂荣县,False
4524,542425,安多县,False
4526,542426,申扎县,False
4528,542427,索县,False
4530,542428,班戈县,False
4532,542429,巴青县,False
4534,542430,尼玛县,False
7204,542500,阿里地区本级,False
4537,542521,普兰县,False
4539,542522,札达县,False
4541,542523,噶尔县,False
4543,542524,日土县,False
4546,542525,革吉县,False
4550,542526,改则县,False
4554,542527,措勤县,False
7200,542300,日喀则地区本级,False
4479,542301,日喀则市,False
4481,542322,南木林县,False
4483,542323,江孜县,False
4485,542324,定日县,False
4487,542325,萨迦县,False
4489,542326,拉孜县,False
4491,542327,昂仁县,False
4493,542328,谢通门县,False
4495,542329,白朗县,False
4497,542330,仁布县,False
4499,542331,康马县,False
4501,542332,定结县,False
4503,542333,仲巴县,False
4505,542334,亚东县,False
4507,542335,吉隆县,False
4509,542336,聂拉木县,False
4511,542337,萨嘎县,False
4513,542338,岗巴县,False
7220,542200,山南地区本级,False
4454,542221,乃东县,False
4456,542222,扎囊县,False
4458,542223,贡嘎县,False
4460,542224,桑日县,False
4462,542225,琼结县,False
4464,542226,曲松县,False
4466,542227,措美县,False
4468,542228,洛扎县,False
4470,542229,加查县,False
4472,542231,隆子县,False
4474,542232,错那县,False
4476,542233,浪卡子县,False
4412,540100,拉萨市本级,False
4414,540102,城关区,False
4416,540121,林周县,False
4418,540122,当雄县,False
4420,540123,尼木县,False
4422,540124,曲水县,False
4424,540125,堆龙德庆县,False
4426,540126,达孜县,False
4428,540127,墨竹工卡县,False
7218,542100,昌都地区本级,False
4431,542121,昌都县,False
4433,542122,江达县,False
4435,542123,贡觉县,False
4437,542124,类乌齐县,False
4439,542125,丁青县,False
4441,542126,察雅县,False
4443,542127,八宿县,False
4445,542128,左贡县,False
4447,542129,芒康县,False
4449,542132,洛隆县,False
4451,542133,边坝县,False
7208,622900,临夏回族自治州本级,False
5441,622901,临夏市,False
5445,622921,临夏县,False
5449,622922,康乐县,False
5454,622923,永靖县,False
5458,622924,广河县,False
5462,622925,和政县,False
5466,622926,东乡族自治县,False
5470,622927,积石山保安族东乡族撒拉族自治县,False
5325,621000,庆阳市本级,False
5329,621002,西峰区,False
5332,621021,庆城县,False
5336,621022,环县,False
5340,621023,华池县,False
5344,621024,合水县,False
5349,621025,正宁县,False
5353,621026,宁县,False
5357,621027,镇原县,False
5397,621200,陇南市本级,False
5401,621202,武都区,False
5405,621221,成县,False
5409,621222,文县,False
5414,621223,宕昌县,False
5419,621224,康县,False
5423,621225,西和县,False
5427,621226,礼县,False
5431,621227,徽县,False
5434,621228,两当县,False
5362,621100,定西市本级,False
5366,621102,安定区,False
5371,621121,通渭县,False
5375,621122,陇西县,False
5379,621123,渭源县,False
5383,621124,临洮县,False
5388,621125,漳县,False
5392,621126,岷县,False
5292,620900,酒泉市本级,False
5296,620902,肃州区,False
5300,620921,金塔县,False
5304,620922,瓜州县,False
5308,620923,肃北蒙古族自治县,False
5312,620924,阿克塞哈萨克族自治县,False
5315,620981,玉门市,False
5319,620982,敦煌市,False
5259,620800,平凉市本级,False
5263,620802,崆峒区,False
5267,620821,泾川县,False
5271,620822,灵台县,False
5275,620823,崇信县,False
5279,620824,华亭县,False
5283,620825,庄浪县,False
5287,620826,静宁县,False
5141,620400,白银市本级,False
5145,620402,白银区,False
5149,620403,平川区,False
5154,620421,靖远县,False
5158,620422,会宁县,False
5163,620423,景泰县,False
5227,620700,张掖市本级,False
5231,620702,甘州区,False
5236,620721,肃南裕固族自治县,False
5240,620722,民乐县,False
5244,620723,临泽县,False
5248,620724,高台县,False
5253,620725,山丹县,False
5121,620200,嘉峪关市本级,False
5169,620500,天水市本级,False
5173,620502,秦州区,False
5177,620503,麦积区,False
5181,620521,清水县,False
5185,620522,秦安县,False
5189,620523,甘谷县,False
5193,620524,武山县,False
5198,620525,张家川回族自治县,False
5204,620600,武威市本级,False
5208,620602,凉州区,False
5212,620621,民勤县,False
5217,620622,古浪县,False
5221,620623,天祝藏族自治县,False
5128,620300,金昌市本级,False
5132,620302,金川区,False
5136,620321,永昌县,False
